,dw_nominate,govtrack_id,at_large,chamber,congress,date_of_birth,district,first_name,gender,in_office,last_name,last_updated,leadership_role,middle_name,missed_votes,missed_votes_pct,next_election,office,party,senate_class,seniority,short_title,state,state_rank,suffix,title,total_present,total_votes,votes_with_party_pct,opensecrets,bioguide,ideaology,Finance
41,0.606,412395,False,House,115,1954-04-29,5,Mo,M,False,Brooks,2019-04-08 10:25:08 -0400,,,76.0,6.27,2018,2400 Rayburn House Office Building,R,,8,Rep.,AL,,,Representative,0.0,1212.0,90.63,N00030910,B001274,"{'AgFood': '-0.02287499999999999', 'DefenseGlobal': '0.03651960784313725', 'EnergyTransport': '0.039962962962962964', 'Finance': '-0.11346212121212118', 'Health': '-0.07089393939393941', 'LaborEmployment': '0.04557894736842106'}","{'Health': 65690, 'Finance, Insurance & Real Estate': 243670, 'Defense & Global Relations': 125119, 'Agriculture, Food, & Consumer Goods': 33850, 'Labor/Employment': 7000, 'Energy & Transportation': 51800}"
42,-0.342,412707,False,House,115,1961-11-21,4,Anthony,M,False,Brown,2019-04-08 10:25:08 -0400,,,53.0,4.37,2018,1505 Longworth House Office Building,D,,2,Rep.,MD,,,Representative,0.0,1212.0,94.97,N00036999,B001304,"{'AgFood': '0.16', 'DefenseGlobal': '-0.0614423076923077', 'EnergyTransport': '-0.01581578947368421', 'Finance': '-0.021516129032258066', 'Health': '-0.1611515151515151', 'LaborEmployment': '0.1505'}","{'Health': 64301, 'Finance, Insurance & Real Estate': 166202, 'Defense & Global Relations': 101575, 'Agriculture, Food, & Consumer Goods': 19500, 'Labor/Employment': 172833, 'Energy & Transportation': 67250}"
43,-0.284,412516,False,House,115,1952-08-28,26,Julia,F,False,Brownley,2019-04-08 10:25:08 -0400,,,29.0,2.39,2018,1019 Longworth House Office Building,D,,6,Rep.,CA,,,Representative,2.0,1212.0,94.23,N00034254,B001285,"{'AgFood': '-0.138', 'DefenseGlobal': '0.05548148148148149', 'EnergyTransport': '0.015829411764705877', 'Finance': '-0.047769736842105254', 'Health': '-0.00882051282051281', 'LaborEmployment': '0.04845454545454546'}","{'Health': 226385, 'Finance, Insurance & Real Estate': 450903, 'Defense & Global Relations': 19852, 'Agriculture, Food, & Consumer Goods': 45810, 'Labor/Employment': 255000, 'Energy & Transportation': 104305}"
44,0.358,412196,False,House,115,1951-05-08,16,Vern,M,False,Buchanan,2019-04-08 10:25:08 -0400,,,93.0,7.67,2018,2104 Rayburn House Office Building,R,,12,Rep.,FL,,,Representative,1.0,1212.0,95.87,N00027626,B001260,"{'AgFood': '-0.027382352941176472', 'DefenseGlobal': '0.02671698113207546', 'EnergyTransport': '0.036235772357723586', 'Finance': '-0.08880141843971634', 'Health': '-0.0476', 'LaborEmployment': '0.0215'}","{'Health': 372329, 'Finance, Insurance & Real Estate': 769830, 'Defense & Global Relations': 16500, 'Agriculture, Food, & Consumer Goods': 125774, 'Labor/Employment': 11000, 'Energy & Transportation': 223400}"
45,0.773,412619,False,House,115,1959-02-16,4,Ken,M,False,Buck,2019-04-08 10:25:08 -0400,,,30.0,2.48,2018,1130 Longworth House Office Building,R,,4,Rep.,CO,,,Representative,0.0,1212.0,91.08,N00030829,B001297,"{'AgFood': '-0.06157142857142857', 'DefenseGlobal': '-0.06274712643678161', 'EnergyTransport': '0.08475824175824173', 'Finance': '-0.095196261682243', 'Health': '-0.079375', 'LaborEmployment': '0.04864285714285715'}","{'Health': 18375, 'Finance, Insurance & Real Estate': 119450, 'Defense & Global Relations': 4000, 'Agriculture, Food, & Consumer Goods': 36650, 'Labor/Employment': 0, 'Energy & Transportation': 55500}"
46,0.389,412427,False,House,115,1962-05-31,8,Larry,M,False,Bucshon,2019-04-08 10:25:08 -0400,,,13.0,1.07,2018,1005 Longworth House Office Building,R,,8,Rep.,IN,,,Representative,0.0,1212.0,96.31,N00031227,B001275,"{'AgFood': '0.02308333333333333', 'DefenseGlobal': '0.03714529914529914', 'EnergyTransport': '0.028877049180327873', 'Finance': '-0.09035526315789476', 'Health': '-0.06120689655172414', 'LaborEmployment': '0.0215'}","{'Health': 404770, 'Finance, Insurance & Real Estate': 147688, 'Defense & Global Relations': 8700, 'Agriculture, Food, & Consumer Goods': 26300, 'Labor/Employment': 23500, 'Energy & Transportation': 130950}"
47,0.709,412712,False,House,115,1971-10-21,13,Ted,M,False,Budd,2019-04-08 10:25:08 -0400,,,7.0,0.58,2018,118 Cannon House Office Building,R,,2,Rep.,NC,,,Representative,0.0,1212.0,96.0,N00039551,B001305,"{'AgFood': '0.029142857142857127', 'DefenseGlobal': '-0.07915686274509803', 'EnergyTransport': '0.027266666666666654', 'Finance': '-0.11332352941176471', 'Health': '-0.23108571428571426', 'LaborEmployment': '0.06788888888888889'}","{'Health': 40322, 'Finance, Insurance & Real Estate': 715385, 'Defense & Global Relations': 12300, 'Agriculture, Food, & Consumer Goods': 82767, 'Labor/Employment': 7500, 'Energy & Transportation': 118800}"
48,0.569,400052,False,House,115,1950-12-23,26,Michael,M,False,Burgess,2019-04-08 10:25:08 -0400,,C.,23.0,1.9,2018,2336 Rayburn House Office Building,R,,16,Rep.,TX,,,Representative,0.0,1212.0,94.43,N00025219,B001248,"{'AgFood': '0.02102439024390244', 'DefenseGlobal': '0.020231481481481482', 'EnergyTransport': '0.0666764705882353', 'Finance': '-0.10545517241379312', 'Health': '-0.052682352941176465', 'LaborEmployment': '0.0215'}","{'Health': 787265, 'Finance, Insurance & Real Estate': 263333, 'Defense & Global Relations': 14500, 'Agriculture, Food, & Consumer Goods': 12409, 'Labor/Employment': 9000, 'Energy & Transportation': 123995}"
49,-0.235,412537,False,House,115,1961-10-17,17,Cheri,F,False,Bustos,2019-04-08 10:25:08 -0400,,,9.0,0.74,2018,1009 Longworth House Office Building,D,,6,Rep.,IL,,,Representative,1.0,1212.0,92.07,N00033390,B001286,"{'AgFood': '-0.08145833333333331', 'DefenseGlobal': '0.05915454545454546', 'EnergyTransport': '0.014279329608938551', 'Finance': '-0.05766037735849054', 'Health': '-0.025879518072289154', 'LaborEmployment': '0.0656'}","{'Health': 239377, 'Finance, Insurance & Real Estate': 891238, 'Defense & Global Relations': 19256, 'Agriculture, Food, & Consumer Goods': 202451, 'Labor/Employment': 316890, 'Energy & Transportation': 280143}"
50,-0.403,400616,False,House,115,1947-04-27,1,G.,M,False,Butterfield,2019-04-08 10:25:08 -0400,,K.,85.0,7.01,2018,2080 Rayburn House Office Building,D,,16,Rep.,NC,,,Representative,2.0,1212.0,95.37,N00027035,B001251,"{'AgFood': '-0.07876', 'DefenseGlobal': '0.057568421052631574', 'EnergyTransport': '0.02256874999999999', 'Finance': '-0.016940740740740732', 'Health': '0.016892307692307682', 'LaborEmployment': '0.04845454545454546'}","{'Health': 175768, 'Finance, Insurance & Real Estate': 83301, 'Defense & Global Relations': 13000, 'Agriculture, Food, & Consumer Goods': 70500, 'Labor/Employment': 70500, 'Energy & Transportation': 101348}"
51,0.544,412601,False,House,115,1955-02-16,1,Bradley,M,False,Byrne,2019-04-08 10:25:08 -0400,,,8.0,0.66,2018,119 Cannon House Office Building,R,,6,Rep.,AL,,,Representative,0.0,1212.0,98.25,N00035380,B001289,"{'AgFood': '-0.054888888888888904', 'DefenseGlobal': '0.014181818181818172', 'EnergyTransport': '0.046989795918367334', 'Finance': '-0.07788805970149254', 'Health': '-0.0673972602739726', 'LaborEmployment': '0.0425625'}","{'Health': 69450, 'Finance, Insurance & Real Estate': 405450, 'Defense & Global Relations': 183600, 'Agriculture, Food, & Consumer Goods': 120401, 'Labor/Employment': 18500, 'Energy & Transportation': 138050}"
52,0.348,400057,False,House,115,1953-06-08,42,Ken,M,False,Calvert,2019-04-08 10:25:08 -0400,,,12.0,0.99,2018,2205 Rayburn House Office Building,R,,26,Rep.,CA,,,Representative,0.0,1212.0,97.74,N00007099,C000059,"{'AgFood': '0.010085714285714283', 'DefenseGlobal': '0.04394166666666667', 'EnergyTransport': '0.022453846153846158', 'Finance': '-0.0875935483870968', 'Health': '-0.04309302325581396', 'LaborEmployment': '0.0215'}","{'Health': 35250, 'Finance, Insurance & Real Estate': 437624, 'Defense & Global Relations': 144500, 'Agriculture, Food, & Consumer Goods': 104360, 'Labor/Employment': 9500, 'Energy & Transportation': 200600}"
54,-0.297,412686,False,House,115,1964-11-18,24,Salud,M,False,Carbajal,2019-04-08 10:25:08 -0400,,,29.0,2.39,2018,212 Cannon House Office Building,D,,2,Rep.,CA,,,Representative,1.0,1212.0,93.12,N00037015,C001112,"{'AgFood': '-0.04880000000000001', 'DefenseGlobal': '-0.06619230769230769', 'EnergyTransport': '0.0006756756756756763', 'Finance': '-0.05892424242424243', 'Health': '-0.16797142857142852', 'LaborEmployment': '0.1505'}","{'Health': 83483, 'Finance, Insurance & Real Estate': 472943, 'Defense & Global Relations': 40650, 'Agriculture, Food, & Consumer Goods': 63600, 'Labor/Employment': 144500, 'Energy & Transportation': 47376}"
55,-0.38,412517,False,House,115,1963-03-31,29,Tony,M,False,Cárdenas,2019-04-08 10:25:08 -0400,,,81.0,6.68,2018,1510 Longworth House Office Building,D,,6,Rep.,CA,,,Representative,1.0,1212.0,94.67,N00033373,C001097,"{'AgFood': '-0.12496296296296296', 'DefenseGlobal': '0.04996296296296299', 'EnergyTransport': '0.01862874251497005', 'Finance': '-0.04184137931034481', 'Health': '0.03422727272727273', 'LaborEmployment': '0.04845454545454546'}","{'Health': 246823, 'Finance, Insurance & Real Estate': 351940, 'Defense & Global Relations': 15001, 'Agriculture, Food, & Consumer Goods': 23712, 'Labor/Employment': 124577, 'Energy & Transportation': 133132}"
56,-0.429,412258,False,House,115,1974-10-16,7,André,M,False,Carson,2019-04-08 10:25:08 -0400,,,33.0,2.72,2018,2135 Rayburn House Office Building,D,,12,Rep.,IN,,,Representative,1.0,1212.0,94.38,N00029513,C001072,"{'AgFood': '-0.0844642857142857', 'DefenseGlobal': '0.06199999999999999', 'EnergyTransport': '0.037243902439024375', 'Finance': '-0.018007194244604317', 'Health': '0.015788732394366203', 'LaborEmployment': '0.04845454545454546'}","{'Health': 84725, 'Finance, Insurance & Real Estate': 246876, 'Defense & Global Relations': 37000, 'Agriculture, Food, & Consumer Goods': 9000, 'Labor/Employment': 187150, 'Energy & Transportation': 110050}"
57,0.466,400068,False,House,115,1941-11-06,31,John,M,False,Carter,2019-04-08 10:25:08 -0400,,,39.0,3.22,2018,2110 Rayburn House Office Building,R,,16,Rep.,TX,,,Representative,0.0,1212.0,97.77,N00025095,C001051,"{'AgFood': '0.007709677419354826', 'DefenseGlobal': '0.04596521739130435', 'EnergyTransport': '0.05998373983739836', 'Finance': '-0.08464137931034485', 'Health': '-0.04936708860759495', 'LaborEmployment': '-0.006500000000000001'}","{'Health': 70975, 'Finance, Insurance & Real Estate': 438510, 'Defense & Global Relations': 149200, 'Agriculture, Food, & Consumer Goods': 107334, 'Labor/Employment': 35000, 'Energy & Transportation': 238415}"
58,0.569,412622,False,House,115,1957-09-06,1,Buddy,M,False,Carter,2019-04-08 10:25:08 -0400,,,27.0,2.23,2018,432 Cannon House Office Building,R,,4,Rep.,GA,,,Representative,0.0,1212.0,95.17,N00035346,C001103,"{'AgFood': '-0.012624999999999994', 'DefenseGlobal': '-0.02550561797752809', 'EnergyTransport': '0.06142352941176469', 'Finance': '-0.07206956521739132', 'Health': '-0.041230769230769244', 'LaborEmployment': '0.05566666666666667'}","{'Health': 484344, 'Finance, Insurance & Real Estate': 295513, 'Defense & Global Relations': 37525, 'Agriculture, Food, & Consumer Goods': 138687, 'Labor/Employment': 14000, 'Energy & Transportation': 199000}"
59,-0.37,412571,False,House,115,1961-05-01,17,Matt,M,False,Cartwright,2019-04-08 10:25:08 -0400,,,12.0,0.99,2018,1034 Longworth House Office Building,D,,6,Rep.,PA,,,Representative,0.0,1212.0,94.14,N00034128,C001090,"{'AgFood': '-0.09783870967741932', 'DefenseGlobal': '0.048418181818181825', 'EnergyTransport': '0.02756626506024094', 'Finance': '-0.018100719424460426', 'Health': '0.014724637681159433', 'LaborEmployment': '0.0969'}","{'Health': 99815, 'Finance, Insurance & Real Estate': 855800, 'Defense & Global Relations': 62772, 'Agriculture, Food, & Consumer Goods': 4777, 'Labor/Employment': 312018, 'Energy & Transportation': 90085}"
60,-0.439,412195,False,House,115,1966-08-20,14,Kathy,F,False,Castor,2019-04-08 10:25:08 -0400,,,43.0,3.55,2018,2052 Rayburn House Office Building,D,,12,Rep.,FL,,,Representative,0.0,1212.0,95.36,N00027514,C001066,"{'AgFood': '-0.10833333333333332', 'DefenseGlobal': '0.0555462962962963', 'EnergyTransport': '0.02804374999999998', 'Finance': '-0.020321428571428577', 'Health': '0.036787878787878814', 'LaborEmployment': '0.10985714285714285'}","{'Health': 159764, 'Finance, Insurance & Real Estate': 128421, 'Defense & Global Relations': 14001, 'Agriculture, Food, & Consumer Goods': 20583, 'Labor/Employment': 57001, 'Energy & Transportation': 46503}"
61,-0.394,412576,False,House,115,1974-09-16,20,Joaquín,M,False,Castro,2019-04-08 10:25:08 -0400,,,12.0,0.99,2018,1221 Longworth House Office Building,D,,6,Rep.,TX,,,Representative,2.0,1212.0,94.31,N00033316,C001091,"{'AgFood': '-0.10253846153846152', 'DefenseGlobal': '0.05247169811320756', 'EnergyTransport': '0.03973456790123455', 'Finance': '-0.014410852713178301', 'Health': '0.026714285714285732', 'LaborEmployment': '0.04845454545454546'}","{'Health': 88683, 'Finance, Insurance & Real Estate': 230096, 'Defense & Global Relations': 38257, 'Agriculture, Food, & Consumer Goods': 24654, 'Labor/Employment': 137750, 'Energy & Transportation': 56377}"
62,0.584,400071,False,House,115,1953-01-22,1,Steven,M,False,Chabot,2019-04-08 10:25:08 -0400,,J.,3.0,0.25,2018,2371 Rayburn House Office Building,R,,8,Rep.,OH,,,Representative,0.0,1212.0,98.01,N00003689,C000266,"{'AgFood': '0.025288888888888892', 'DefenseGlobal': '0.032452991452991437', 'EnergyTransport': '0.0639782608695652', 'Finance': '-0.10112582781456955', 'Health': '-0.039738636363636365', 'LaborEmployment': '0.0215'}","{'Health': 66424, 'Finance, Insurance & Real Estate': 473375, 'Defense & Global Relations': 33210, 'Agriculture, Food, & Consumer Goods': 90150, 'Labor/Employment': 4000, 'Energy & Transportation': 168954}"
63,0.647,412270,False,House,115,1967-03-26,3,Jason,M,False,Chaffetz,2019-04-08 10:25:08 -0400,,,45.0,13.08,2018,2236 Rayburn House Office Building,R,,10,Rep.,UT,,,Representative,0.0,344.0,98.99,N00028958,C001076,"{'AgFood': '-0.037303030303030296', 'DefenseGlobal': '0.09778124999999999', 'EnergyTransport': '0.06591964285714287', 'Finance': '-0.09657446808510639', 'Health': '0.02946774193548387', 'LaborEmployment': '-0.0019375'}","{'Health': 0, 'Finance, Insurance & Real Estate': 0, 'Defense & Global Relations': 0, 'Agriculture, Food, & Consumer Goods': 0, 'Labor/Employment': 0, 'Energy & Transportation': 0}"
64,0.517,412732,True,House,115,1966-07-28,At-Large,Liz,F,False,Cheney,2019-04-08 10:25:08 -0400,,,53.0,4.37,2018,416 Cannon House Office Building,R,,2,Rep.,WY,,,Representative,0.0,1212.0,96.62,N00035504,C001109,"{'AgFood': '0.014384615384615381', 'DefenseGlobal': '-0.0667872340425532', 'EnergyTransport': '0.053599999999999995', 'Finance': '-0.10844117647058824', 'Health': '-0.23108571428571426', 'LaborEmployment': '0.06788888888888889'}","{'Health': 15250, 'Finance, Insurance & Real Estate': 198199, 'Defense & Global Relations': 68750, 'Agriculture, Food, & Consumer Goods': 48700, 'Labor/Employment': 2000, 'Energy & Transportation': 183450}"
65,-0.488,412379,False,House,115,1953-07-07,27,Judy,F,False,Chu,2019-04-08 10:25:08 -0400,,,27.0,2.23,2018,2423 Rayburn House Office Building,D,,12,Rep.,CA,,,Representative,2.0,1212.0,94.07,N00030600,C001080,"{'AgFood': '-0.12399999999999999', 'DefenseGlobal': '0.055394495412844025', 'EnergyTransport': '0.028048484848484823', 'Finance': '0.0011093749999999936', 'Health': '0.038985074626865686', 'LaborEmployment': '0.04845454545454546'}","{'Health': 129012, 'Finance, Insurance & Real Estate': 328548, 'Defense & Global Relations': 8000, 'Agriculture, Food, & Consumer Goods': 12650, 'Labor/Employment': 169050, 'Energy & Transportation': 36457}"
66,-0.39,412470,False,House,115,1961-07-15,1,David,M,False,Cicilline,2019-04-08 10:25:08 -0400,,,23.0,1.9,2018,2244 Rayburn House Office Building,D,,8,Rep.,RI,,,Representative,1.0,1212.0,95.35,N00032019,C001084,"{'AgFood': '-0.08693333333333332', 'DefenseGlobal': '0.03942452830188678', 'EnergyTransport': '0.02260606060606059', 'Finance': '-0.009166666666666677', 'Health': '0.01822857142857144', 'LaborEmployment': '0.0533'}","{'Health': 48270, 'Finance, Insurance & Real Estate': 410624, 'Defense & Global Relations': 13107, 'Agriculture, Food, & Consumer Goods': 4500, 'Labor/Employment': 178700, 'Energy & Transportation': 6820}"
67,-0.49,412600,False,House,115,1963-07-17,5,Katherine,F,False,Clark,2019-04-08 10:25:08 -0400,,,31.0,2.56,2018,1415 Longworth House Office Building,D,,6,Rep.,MA,,,Representative,2.0,1212.0,95.58,N00035278,C001101,"{'AgFood': '-0.0938', 'DefenseGlobal': '0.04428571428571427', 'EnergyTransport': '0.04952941176470586', 'Finance': '0.014607142857142858', 'Health': '0.009677966101694913', 'LaborEmployment': '0.10033333333333333'}","{'Health': 197176, 'Finance, Insurance & Real Estate': 353509, 'Defense & Global Relations': 39128, 'Agriculture, Food, & Consumer Goods': 24625, 'Labor/Employment': 175500, 'Energy & Transportation': 36463}"
68,-0.616,412221,False,House,115,1964-11-21,9,Yvette,F,False,Clarke,2019-04-08 10:25:08 -0400,,D.,33.0,2.72,2018,2058 Rayburn House Office Building,D,,12,Rep.,NY,,,Representative,0.0,1212.0,94.12,N00026961,C001067,"{'AgFood': '-0.0725862068965517', 'DefenseGlobal': '0.07067619047619048', 'EnergyTransport': '0.03021935483870965', 'Finance': '-0.0067580645161290425', 'Health': '0.02724615384615386', 'LaborEmployment': '0.04845454545454546'}","{'Health': 121121, 'Finance, Insurance & Real Estate': 173864, 'Defense & Global Relations': 3000, 'Agriculture, Food, & Consumer Goods': 19500, 'Labor/Employment': 131000, 'Energy & Transportation': 69995}"
69,-0.48,400074,False,House,115,1956-07-27,1,William,M,False,Clay,2019-04-08 10:25:08 -0400,,Lacy,59.0,4.87,2018,2428 Rayburn House Office Building,D,,18,Rep.,MO,,,Representative,1.0,1212.0,94.51,N00012460,C001049,"{'AgFood': '-0.016750000000000008', 'DefenseGlobal': '0.06511538461538462', 'EnergyTransport': '0.02239506172839505', 'Finance': '-0.020659420289855072', 'Health': '0.006714285714285732', 'LaborEmployment': '0.04845454545454546'}","{'Health': 39612, 'Finance, Insurance & Real Estate': 268327, 'Defense & Global Relations': 14000, 'Agriculture, Food, & Consumer Goods': 6000, 'Labor/Employment': 139500, 'Energy & Transportation': 48007}"
70,-0.453,400639,False,House,115,1944-10-26,5,Emanuel,M,False,Cleaver,2019-04-08 10:25:08 -0400,,,107.0,8.83,2018,2335 Rayburn House Office Building,D,,14,Rep.,MO,,II,Representative,5.0,1212.0,95.09,N00026790,C001061,"{'AgFood': '-0.07285', 'DefenseGlobal': '0.05108490566037735', 'EnergyTransport': '0.025432098765432072', 'Finance': '-0.008253731343283584', 'Health': '-0.004437499999999995', 'LaborEmployment': '0.04845454545454546'}","{'Health': 54305, 'Finance, Insurance & Real Estate': 550709, 'Defense & Global Relations': 20525, 'Agriculture, Food, & Consumer Goods': 28750, 'Labor/Employment': 164100, 'Energy & Transportation': 26600}"
71,0.637675928,412746,False,House,115,1975-05-13,27,Michael,M,False,Cloud,2019-04-08 10:25:08 -0400,,,0.0,0.0,2018,,R,,2,Rep.,TX,,,Representative,0.0,186.0,95.16,N00041882,C001115,"{'AgFood': '0.24', 'DefenseGlobal': '-0.09047619047619049', 'EnergyTransport': '-0.3603333333333334', 'Finance': '0.10849999999999997', 'Health': '-0.011666666666666678', 'LaborEmployment': '0.248'}","{'Health': 22000, 'Finance, Insurance & Real Estate': 130057, 'Defense & Global Relations': 3000, 'Agriculture, Food, & Consumer Goods': 61257, 'Labor/Employment': 1000, 'Energy & Transportation': 34700}"
